Reference;Centroid;TotalHeight;NumberOfFloors;FootprintArea;GrossFloorArea;RoofArea;TotalEnvelopeArea;ExteriorEnvelopeArea;AdjoiningEnvelopeArea;NorthExteriorEnvelopeArea;SouthExteriorEnvelopeArea;WestExteriorEnvelopeArea;EastExteriorEnvelopeArea;YearOfConstruction;Use;ProtectionDegree;Refurbished;WindowPercentage;ParcelID;Volume;DistrictCentroid;EnergySystem;BoilerPower;NumberOfDwellings;BoilerType;NumberOfBoiler
3735738.0;51.22068833063834#4.39856201304781;17.74;6;136.0;816.0;136.0;883.9388785124727;139.17333171914936;744.7655467933233;139.17333171914936;0.0;0.0;0.0;0;null;null;false;0.0;null;2412.64;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736070.0;51.21886776647415#4.3996800599286745;17.38;6;133.0;798.0;133.0;972.6176972111593;205.24696135388223;767.3707358572772;118.54564815209218;27.044998735518956;59.65631446627107;0.0;0;null;null;false;0.0;null;2311.54;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735129.0;51.21870133151045#4.3959057955026966;18.86;6;456.0;2736.0;456.0;1824.192749026643;1824.192749026643;0.0;409.49185542477414;411.8052190250221;503.58734449010944;499.30833008673744;0;null;null;false;0.0;null;8600.16;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735520.0;51.21818368689488#4.397830128852149;12.72;4;121.0;484.0;121.0;560.1042840150965;267.28595858872916;292.8183254263673;130.58673924471339;136.01224238262577;0.0;0.686976961389977;0;null;null;false;0.0;null;1539.1200000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320954.0;51.220742856888094#4.398033801022482;16.31;5;282.0;1410.0;282.0;1368.9032812407968;381.4328976682611;987.4703835725356;128.48722751975222;87.32632811078034;110.23167126633074;55.3876707713978;0;null;null;false;0.0;null;4599.42;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735617.0;51.22047815472621#4.398139106501511;15.2;5;74.0;370.0;74.0;615.9124373553486;137.93396225958625;477.9784750957624;8.324231650322844;76.27995338242465;24.46615595496703;28.86362127187172;0;null;null;false;0.0;null;1124.8;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735270.0;51.22052248792201#4.396956496716689;24.53;8;332.0;2656.0;332.0;1790.2303711045913;1148.8755906986935;641.3547804058978;422.68631441313505;121.68184616981266;440.4467160349142;164.06071408083164;0;null;null;false;0.0;null;8143.96;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321024.0;51.21921065346957#4.398813056146621;16.85;5;58.0;290.0;58.0;520.6188397387763;143.23986415190157;377.37897558687473;107.40371388705486;24.613163002058414;9.9196436079894;1.3033436547988941;0;null;null;false;0.0;null;977.3000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326210.0;51.22036187884762#4.397633109540019;11.96;4;67.0;268.0;67.0;400.013941961356;42.706180737014215;357.3077612243418;0.0;0.0;40.60735935328348;2.098821383730737;0;null;null;false;0.0;null;801.32;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320950.0;51.22008342015912#4.399307486000028;12.94;4;56.0;224.0;56.0;414.1319165341283;138.24936497079048;275.8825515633378;72.65615843372177;56.50311775697942;5.876728668446049;3.213360111643258;0;null;null;false;0.0;null;724.64;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735613.0;51.21984438860971#4.398150592122387;14.6;5;53.0;265.0;53.0;553.1347538059107;51.00472158425229;502.13003222165844;0.0;0.9356742032310592;0.20176660386523082;49.867280777156;0;null;null;false;0.0;null;773.8;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735972.0;51.21843681809898#4.399377907133768;15.41;5;34.0;170.0;34.0;392.51395372769514;158.94508130046947;233.5688724272257;22.544629407937663;14.11958265204242;78.76299692457908;43.51787231591031;0;null;null;false;0.0;null;523.94;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5526778.0;51.21946808397524#4.399175169940494;13.8;4;82.0;328.0;82.0;572.0854756735299;188.56189049038647;383.52358518314344;9.75961786527385;32.503329119404114;69.66616992402767;76.63277358168084;0;null;null;false;0.0;null;1131.6000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320926.0;51.219256436746576#4.398648640057844;17.75;6;79.0;474.0;79.0;701.8713550482419;204.16237239112783;497.70898265711406;126.50090561082564;27.30643722994008;15.596673112550462;34.75835643781163;0;null;null;false;0.0;null;1402.25;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735948.0;51.21827709159563#4.399367098486751;15.35;5;127.0;635.0;127.0;703.3490662957984;536.7682661415688;166.58080015422956;191.797018278814;187.20004792644377;155.01090427337218;2.7602956629389217;0;null;null;false;0.0;null;1949.45;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736280.0;51.219350093575585#4.4003213433795025;16.87;5;212.0;1060.0;212.0;1093.0498183826567;420.9943668468014;672.0554515358552;15.699073727441368;14.885198702205814;159.48583973855193;230.9242546786023;0;null;null;false;0.0;null;3576.44;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735827.0;51.21810994240258#4.398818228259735;14.7;5;69.0;345.0;69.0;552.0799960942385;90.21957310543714;461.8604229888013;73.15244977523437;7.128753393793971;6.585977229542436;3.352392706866354;0;null;null;false;0.0;null;1014.3;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735706.0;51.218170466055696#4.398447177460923;15.74;5;115.0;575.0;115.0;674.4738949001837;454.3934131985493;220.08048170163445;159.85511891297358;174.62594340164935;118.49838400581321;1.4139668781131718;0;null;null;false;0.0;null;1810.1000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735456.0;51.219225342083384#4.397575016086365;13.64;4;67.0;268.0;67.0;509.4307329577841;78.34128112583004;431.089451831954;14.285238076119242;0.0;0.0;64.0560430497108;0;null;null;false;0.0;null;913.88;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320922.0;51.22081909708774#4.397394440280915;13.21;4;110.0;440.0;110.0;684.0822415054686;74.71125929036928;609.3709822150993;0.0;4.251036076615421;0.0;70.46022321375386;0;null;null;false;0.0;null;1453.1000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735944.0;51.21931914457638#4.399348635980328;9.61;3;73.0;219.0;73.0;356.0175219719732;139.09586718304016;216.9216547889331;27.914690146054802;0.0;69.39824806831388;41.782928968671484;0;null;null;false;0.0;null;701.53;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736014.0;51.21913659932139#4.399486403845157;14.26;5;25.0;125.0;25.0;302.4874247778609;103.88762500309538;198.59979977476553;51.49961874567492;52.38800625742046;0.0;0.0;0;null;null;false;0.0;null;356.5;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735331.0;51.21830706501288#4.397146479344443;17.43;6;78.0;468.0;78.0;722.2147225115181;347.03168915051504;375.183033361003;0.536577148122575;227.54763052607788;103.17782325962236;15.76965821669222;0;null;null;false;0.0;null;1359.54;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735690.0;51.219545880482414#4.398366162448817;15.1;5;64.0;320.0;64.0;487.1386648422118;105.17943544077374;381.95922940143805;0.20986151933768227;104.96957392143607;0.0;0.0;0;null;null;false;0.0;null;966.4;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735916.0;51.21889011725671#4.399272488220459;14.9;5;89.0;445.0;89.0;620.1951528597347;120.32106595267997;499.8740869070547;0.0;15.589148961371194;19.666119858769548;85.06579713253923;0;null;null;false;0.0;null;1326.1000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326239.0;51.220374387234365#4.399378829797935;18.21;6;44.0;264.0;44.0;533.8327091492823;143.87491894712173;389.9577902021606;77.50664810355507;20.685655450205886;3.0337708074829095;42.648844585877875;0;null;null;false;0.0;null;801.24;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735307.0;51.21948260742041#4.39707466708996;13.04;4;161.0;644.0;161.0;826.7354527038772;654.4764116013879;172.25904110248925;202.8492742665592;27.237410141957564;212.26853283906928;212.12119435380185;0;null;null;false;0.0;null;2099.44;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735545.0;51.219512097923946#4.39789541141443;14.25;5;61.0;305.0;61.0;441.2064539249925;225.7235275662056;215.48292635878687;111.50405861950479;7.3948243281381565;0.7879712865239696;106.0366733320387;0;null;null;false;0.0;null;869.25;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320979.0;51.21946541901474#4.399499298966053;11.3;4;56.0;224.0;56.0;431.90678669940087;42.976040157249116;388.9307465421518;0.7754778217934586;0.0;42.20056233545566;0.0;0;null;null;false;0.0;null;632.8000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321049.0;51.220355229246785#4.398009406009996;18.03;6;49.0;294.0;49.0;507.1859403407997;208.43573839814505;298.7502019426546;119.90198621946612;42.20148655764686;28.272152246454624;18.060113374577426;0;null;null;false;0.0;null;883.47;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735424.0;51.21868942394347#4.397585662235325;17.65;6;191.0;1146.0;191.0;1371.6666048164602;230.93235944176666;1140.7342453746935;115.7392302684205;3.0248700386053144;106.07122556402443;6.09703357071642;0;null;null;false;0.0;null;3371.1499999999996;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735912.0;51.22051784582051#4.3992132686356396;19.95;6;61.0;366.0;61.0;626.8663321749518;393.83605895132433;233.0302732236275;148.35438678397134;32.51825804053394;174.12202694132372;38.841387185495336;0;null;null;false;0.0;null;1216.95;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326235.0;51.21997969262463#4.399349914013293;11.12;4;71.0;284.0;71.0;441.8319799575649;322.1638682228649;119.6681117347;64.99306319745892;100.07213893437273;104.5201902799634;52.57847581106983;0;null;null;false;0.0;null;789.52;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735174.0;51.21908220997011#4.396488492949275;17.4;6;168.0;1008.0;168.0;1072.4008206744165;518.8708208582402;553.5299998161762;364.9624800754925;55.687193941711485;98.22114684103622;0.0;0;null;null;false;0.0;null;2923.2;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735662.0;51.218024847670364#4.398428033335768;13.78;4;201.0;804.0;201.0;1077.544862642894;928.3167408363091;149.22812180658497;384.3713855276611;450.0225597468952;89.57595121381316;4.346844347939779;0;null;null;false;0.0;null;2769.7799999999997;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320975.0;51.21921864232207#4.399329309748949;17.42;6;55.0;330.0;55.0;646.1612477573096;200.402568028895;445.7586797284147;19.613713733787637;87.08594477230439;0.0;93.70290952280297;0;null;null;false;0.0;null;958.1000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735997.0;51.22030054570224#4.399475454679665;12.64;4;43.0;172.0;43.0;369.21778227604267;105.20904731914703;264.00873495689564;54.97698285701577;50.23206446213126;0.0;0.0;0;null;null;false;0.0;null;543.52;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321045.0;51.21990274080031#4.397275002341395;18.45;6;51.0;306.0;51.0;556.7041205856577;200.64066166865007;356.06345891700767;18.724634912169815;85.44543743847139;52.69470218120101;43.77588713680785;0;null;null;false;0.0;null;940.9499999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735388.0;51.22067550085287#4.39732976717267;12.21;4;63.0;252.0;63.0;452.7864046098847;55.72713110876789;397.0592735011168;0.0;0.0;0.0;55.72713110876789;0;null;null;false;0.0;null;769.23;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735420.0;51.22096390350559#4.397465539400765;18.07;6;114.0;684.0;114.0;842.0334174229669;321.48772761046075;520.5456898125061;122.51173101400319;162.48638156530095;30.518622065148158;5.970992966008453;0;null;null;false;0.0;null;2059.98;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735170.0;51.21897142749728#4.396374269407848;15.91;5;77.0;385.0;77.0;576.3092106268908;178.42899943739718;397.88021118949365;6.971889192401854;32.12082533702354;117.62772601220291;21.70855889576889;0;null;null;false;0.0;null;1225.07;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735267.0;51.21879993601996#4.396832599011062;16.01;5;101.0;505.0;101.0;735.759665086295;335.262871158192;400.4967939281029;83.68927149888873;105.04792829558171;0.0;146.52567136372159;0;null;null;false;0.0;null;1617.0100000000002;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326207.0;51.21938341228188#4.4000449501100665;9.73;3;31.0;93.0;31.0;218.67759253610728;111.80499016116843;106.87260237493884;48.473120868400144;0.1563842704043381;63.00133547099011;0.17414955137383448;0;null;null;false;0.0;null;301.63;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320971.0;51.22023317339916#4.399540479540184;16.01;5;56.0;280.0;56.0;544.6678294947087;75.32472965624318;469.3430998384655;71.75962584673441;3.56510380950877;0.0;0.0;0;null;null;false;0.0;null;896.5600000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735634.0;51.21940359479194#4.398225647220405;16.1;5;116.0;580.0;116.0;706.6352701213498;243.95695570205245;462.67831441929735;208.6295233208757;32.278283455817714;0.8661171922580024;2.1830317331010463;0;null;null;false;0.0;null;1867.6000000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321041.0;51.21963463001115#4.3965433231389754;17.54;6;110.0;660.0;110.0;1053.05822724495;436.54518881353755;616.5130384314126;75.67255135235978;157.74017371912177;83.81507325612283;119.31739048593317;0;null;null;false;0.0;null;1929.3999999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320947.0;51.21956274100253#4.4002334281971365;15.2;5;78.0;390.0;78.0;630.4934354735041;150.32999337607927;480.16344209742476;1.503345024573048;18.748659946819828;56.896138285057646;73.18185011962875;0;null;null;false;0.0;null;1185.6;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735969.0;51.21916716970965#4.399404251747921;17.23;6;73.0;438.0;73.0;627.8899922698611;421.8059918707979;206.0840003990631;180.70267563628335;175.91032016560237;21.645669687984512;43.54732638092767;0;null;null;false;0.0;null;1257.79;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321017.0;51.22023608919262#4.397941256426886;11.37;4;197.0;788.0;197.0;938.0119718007024;591.4228183972813;346.58915340342116;160.8836855769153;269.4355937468847;86.92774766025605;74.17579141322526;0;null;null;false;0.0;null;2239.89;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735263.0;51.22005378220744#4.396870322304918;19.2;6;91.0;546.0;91.0;773.9308887458343;279.22928023259703;494.70160851323726;0.0;16.596285622036476;130.5066803561536;132.126314254407;0;null;null;false;0.0;null;1747.2;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735848.0;51.220248347841036#4.399047025772506;19.65;6;206.0;1236.0;206.0;1518.2625575935613;654.9192992947412;863.34325829882;249.14771900375538;80.54437545164832;163.8787690725449;161.3484357667926;0;null;null;false;0.0;null;4047.8999999999996;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735727.0;51.21984209261558#4.3985556429925765;15.97;5;90.0;450.0;90.0;735.5324111773291;169.32333616241561;566.2090750149134;10.643647621154344;0.0;83.77415844921552;74.90553009204577;0;null;null;false;0.0;null;1437.3;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320943.0;51.218423909167484#4.397185098035762;17.41;6;39.0;234.0;39.0;451.8890522859404;169.73198436489048;282.15706792104993;9.012175737088427;0.16622412830608368;84.24492143658033;76.30866306291564;0;null;null;false;0.0;null;678.99;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735606.0;51.21972796629272#4.398102715920781;15.28;5;32.0;160.0;32.0;372.73576555725367;67.65292130591361;305.0828442513401;6.244785878478481;0.0;2.739828323534894;58.66830710390023;0;null;null;false;0.0;null;488.96;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5527329.0;51.22015628177168#4.3983927677556895;13.84;4;157.0;628.0;157.0;952.2451483148416;365.4793346351508;586.7658136796908;104.9150454853375;62.65121624993044;83.99389359142191;113.91917930846097;0;null;null;false;0.0;null;2172.88;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735602.0;51.220331062268166#4.39808644195347;15.53;5;41.0;205.0;41.0;398.4514987422531;153.43265514936252;245.01884359289056;90.61516601452367;57.04756043076751;0.0;5.769928704071333;0;null;null;false;0.0;null;636.73;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736249.0;51.21841697088947#4.400168513203559;16.65;5;43.0;215.0;43.0;436.51952912530794;206.72426062506824;229.79526850023973;138.53921956204854;4.187152497838952;0.0;63.99788856518074;0;null;null;false;0.0;null;715.9499999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735352.0;51.22102262062614#4.397234004535306;21.5;7;172.0;1204.0;172.0;1169.449997137758;735.438807626604;434.01118951115393;208.15515021323273;0.0;360.4219705717652;166.86168684160606;0;null;null;false;0.0;null;3698.0;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735449.0;51.218833073873114#4.397546713681732;14.7;5;79.0;395.0;79.0;535.0221319237623;265.4892466746423;269.5328852491201;37.1395263483577;17.800506032824643;106.83127563167666;103.71793866178326;0;null;null;false;0.0;null;1161.3;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320911.0;51.21933601822823#4.397679165312785;13.8;4;79.0;316.0;79.0;553.4598982464631;90.43765817332756;463.02224007313555;0.0;17.439670759306722;0.0;72.99798741402084;0;null;null;false;0.0;null;1090.2;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320996.0;51.22040643968051#4.399121759722533;19.12;6;65.0;390.0;65.0;681.6719291756793;204.15253051162873;477.5193986640506;86.44755864285337;3.3551249923802686;113.15843846750656;1.1914084088885346;0;null;null;false;0.0;null;1242.8;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735659.0;51.21856187192615#4.398266244849854;16.64;5;132.0;660.0;132.0;861.492793320199;405.64490631431704;455.84788700588194;160.66502188542609;2.0195165741027807;2.209849409275062;240.75051844551305;0;null;null;false;0.0;null;2196.48;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321066.0;51.219929301880164#4.397782087893884;10.87;3;73.0;219.0;73.0;387.91686910373693;187.1308869134672;200.78598219026972;123.09803745029393;0.0;63.76581747036234;0.26703199281092793;0;null;null;false;0.0;null;793.51;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5328316.0;51.22005344450403#4.399445378071167;14.38;5;74.0;370.0;74.0;498.6686750031898;231.42463554292317;267.2440394602666;57.033691810025466;96.08464363175676;78.30630010114095;0.0;0;null;null;false;0.0;null;1064.1200000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735538.0;51.21879417034682#4.397839103628898;12.88;4;37.0;148.0;37.0;313.88476726586157;158.26217512945897;155.62259213640257;75.83722991025337;0.0;82.4249452192056;0.0;0;null;null;false;0.0;null;476.56;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326252.0;51.21998942533124#4.398998587397987;16.08;5;109.0;545.0;109.0;765.1905258553893;272.0201646784776;493.17036117691174;176.40711525441722;93.70638659814166;0.0;1.9066628259187297;0;null;null;false;0.0;null;1752.7199999999998;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320992.0;51.218491173598714#4.399070506767713;14.53;5;95.0;475.0;95.0;683.034392113354;158.6946263360421;524.3397657773119;81.67486724452648;73.86575470873343;0.0;3.154004382782169;0;null;null;false;0.0;null;1380.35;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326228.0;51.22070858234107#4.397882138385234;15.41;5;44.0;220.0;44.0;565.6661790647853;194.858412382739;370.8077666820463;139.01037742391645;44.648747983246004;11.199286975576538;0.0;0;null;null;false;0.0;null;678.04;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321062.0;51.22055131918751#4.3971411961508196;15.87;5;33.0;165.0;33.0;371.1430018570154;111.95693261901701;259.18606923799837;86.47085587894189;0.0;25.486076740075124;0.0;0;null;null;false;0.0;null;523.7099999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735534.0;51.22085406488149#4.39785037065686;14.64;5;68.0;340.0;68.0;575.3720268150813;86.01846296576277;489.35356384931856;63.081771377515125;9.662371146683622;13.274320441564015;0.0;0;null;null;false;0.0;null;995.52;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320968.0;51.21911901531143#4.399740107663658;12.79;4;395.0;1580.0;395.0;1779.1854052022836;934.0994640703957;845.0859411318879;222.53652592799529;362.5522027178795;152.85722162160863;196.15351380291233;0;null;null;false;0.0;null;5052.049999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321038.0;51.219797445007245#4.3965110971061305;15.79;5;111.0;555.0;111.0;760.5285945240958;346.3281710258641;414.2004234982317;139.46602813203842;26.836860618080188;163.79014647975356;16.235135795991955;0;null;null;false;0.0;null;1752.6899999999998;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735413.0;51.22040111779039#4.397446336724462;17.15;6;81.0;486.0;81.0;822.6875024042008;398.01289665464276;424.6746057495581;69.74136482576293;160.3444681989231;96.33775022729476;71.58931340266199;0;null;null;false;0.0;null;1389.1499999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735772.0;51.219455352763006#4.39864868209548;13.89;4;47.0;188.0;47.0;403.0773951503538;71.66826557259438;331.4091295777595;0.0;68.18177400733097;0.0;3.4864915652634068;0;null;null;false;0.0;null;652.83;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735869.0;51.2193355918364#4.39901157209663;15.77;5;50.0;250.0;50.0;501.69587855654856;116.32306505201655;385.372813504532;17.246445824734707;65.85053877219386;26.613776366244224;6.612304088843757;0;null;null;false;0.0;null;788.5;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326224.0;51.219929644991474#4.3979064586878645;10.7;3;19.0;57.0;19.0;186.9551679844866;30.977581852113175;155.97758613237343;0.0;0.0;30.977581852113175;0.0;0;null;null;false;0.0;null;203.29999999999998;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736080.0;51.22004540857864#4.39977111927492;21.65;7;176.0;1232.0;176.0;1198.4176961327214;323.82705776724316;874.5906383654783;213.44664969759583;1.0216532051040303;70.5600469807784;38.79870788376489;0;null;null;false;0.0;null;3810.3999999999996;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320964.0;51.21875678765848#4.3975666468558465;13.1;4;147.0;588.0;147.0;762.2499980394616;241.9310144130485;520.3189836264131;151.4527800729944;0.0;90.4782343400541;0.0;0;null;null;false;0.0;null;1925.7;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735627.0;51.21865280219624#4.398155908344094;12.81;4;53.0;212.0;53.0;405.8216996187922;57.72184777518093;348.09985184361125;57.72184777518093;0.0;0.0;0.0;0;null;null;false;0.0;null;678.9300000000001;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735986.0;51.21976126515716#4.39948251351934;3.36;1;84.0;84.0;84.0;140.1861821793073;35.264584919868405;104.92159725943891;0.0;12.047804661732886;0.0;23.21678025813552;0;null;null;false;0.0;null;282.24;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736306.0;51.21914611183307#4.400329857641302;20.65;7;22.0;154.0;22.0;514.1417589367613;159.0590118806036;355.0827470561577;0.0;69.85891671105695;38.42132312181317;50.7787720477335;0;null;null;false;0.0;null;454.29999999999995;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5326220.0;51.219501121147225#4.397769765653535;11.07;4;21.0;84.0;21.0;206.19932885019233;0.0;206.19932885019233;0.0;0.0;0.0;0.0;0;null;null;false;0.0;null;232.47;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320960.0;51.22041322291751#4.397132818499917;15.0;5;114.0;570.0;114.0;683.9931376301499;126.64721107671477;557.3459265534352;14.645985794903659;0.0;0.0;112.00122528181112;0;null;null;false;0.0;null;1710.0;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321030.0;51.22036685478695#4.396787410334789;21.2;7;96.0;672.0;96.0;835.4921555271133;389.07310716255074;446.41904836456257;33.06458177792038;0.0;225.2192548616006;130.78927052302978;0;null;null;false;0.0;null;2035.1999999999998;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736149.0;51.21846842411866#4.399862329902653;12.37;4;32.0;128.0;32.0;282.3878223186728;63.248044904979594;219.13977741369322;63.248044904979594;0.0;0.0;0.0;0;null;null;false;0.0;null;395.84;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320936.0;51.22058950180916#4.398924904554773;17.83;6;86.0;516.0;86.0;779.4657843356581;103.41846392099094;676.0473204146672;90.06527009535785;0.0;13.353193825633095;0.0;0;null;null;false;0.0;null;1533.3799999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321006.0;51.21969150120521#4.396663407279955;13.45;4;423.0;1692.0;423.0;1475.788073683525;422.2243820530472;1053.563691630478;0.0;180.54281200184238;144.48870566383243;97.19286438737238;0;null;null;false;0.0;null;5689.349999999999;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735252.0;51.22000386565661#4.396827672239556;17.95;6;94.0;564.0;94.0;887.5899013386697;199.88648548257743;687.7034158560923;65.8323137353072;0.4778843357062499;17.650955416171154;115.92533199539282;0;null;null;false;0.0;null;1687.3;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735490.0;51.21821687736763#4.397704962028066;17.28;6;105.0;630.0;105.0;721.649743919057;354.87144901365616;366.7782949054008;141.52673935046974;155.03008877242914;5.305987968331202;53.0086329224261;0;null;null;false;0.0;null;1814.4;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735228.0;51.21882080833686#4.396666765514224;12.77;4;70.0;280.0;70.0;475.60029021833054;91.9727468605213;383.62754335780926;1.5144809026675858;89.13728204694605;1.3209839109076569;0.0;0;null;null;false;0.0;null;893.9;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5320932.0;51.21921732132428#4.399887909473476;11.65;4;267.0;1068.0;267.0;1007.6692834553137;580.6815209235031;426.9877625318106;356.7926524725802;210.88337743283824;10.991032058069429;2.0144589600151477;0;null;null;false;0.0;null;3110.55;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
5321002.0;51.21910717966313#4.397930020467933;14.28;5;139.0;695.0;139.0;934.5651989552667;94.34948382480398;840.2157151304627;0.0;18.797171609690484;72.74072109397952;2.8115911211339792;0;null;null;false;0.0;null;1984.9199999999998;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735583.0;51.21968657896468#4.3980540787813425;18.24;6;79.0;474.0;79.0;654.1770193366934;379.61464120345124;274.5623781332422;30.30981351208138;188.77994994237835;14.592630688190042;145.93224706080147;0;null;null;false;0.0;null;1440.9599999999998;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3735462.0;51.21889361082744#4.397558847499275;14.79;5;30.0;150.0;30.0;315.6907997263551;150.09020197914992;165.6005977472052;86.85672450351917;0.486524008689571;62.746953466941164;0.0;0;null;null;false;0.0;null;443.7;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
3736117.0;51.21956158389875#4.4000069116480605;20.26;7;459.0;3213.0;459.0;2428.752360393344;1027.162678114535;1401.589682278809;183.961027983619;47.44409236856789;313.82843633880384;481.92912142354425;0;null;null;false;0.0;null;9299.34;51.21948413044672#4.398325130973949;null;-1.0;-1;null;-1
